"ID","SPECIES","x","y","dbh"
4723,RM,271.3,195.1,2.5
4724,RM,296.3,195.1,2.5
4725,RM,246.3,220.1,2.5
4726,RM,271.3,220.1,2.5
4727,RM,296.3,220.1,2.5
4728,RM,244.1,171.0,3.8
4729,RM,269.1,171.0,3.8
4730,RM,294.1,171.0,3.8
4731,RM,244.1,196.0,3.8
4732,RM,269.1,196.0,3.8
4733,RM,294.1,196.0,3.8
4734,RM,244.1,221.0,3.8
4735,RM,269.1,221.0,3.8
4736,RM,294.1,221.0,3.8
4737,RM,244.4,170.4,5.4
4738,RM,269.4,170.4,5.4
4739,RM,294.4,170.4,5.4
4740,RM,244.4,195.4,5.4
4741,RM,269.4,195.4,5.4
4742,RM,294.4,195.4,5.4
4743,RM,244.4,220.4,5.4
4744,RM,269.4,220.4,5.4
4745,RM,294.4,220.4,5.4
4746,RM,242.9,170.1,4.5
4747,RM,267.9,170.1,4.5
4748,RM,292.9,170.1,4.5
4749,RM,242.9,195.1,4.5
4750,RM,267.9,195.1,4.5
4751,RM,292.9,195.1,4.5
4752,RM,242.9,220.1,4.5
4753,RM,267.9,220.1,4.5
4754,RM,292.9,220.1,4.5
4755,RM,243.2,168.2,3.7
4756,RM,268.2,168.2,3.7
4757,RM,293.2,168.2,3.7
4758,RM,243.2,193.2,3.7
4759,RM,268.2,193.2,3.7
4760,RM,293.2,193.2,3.7
4761,RM,243.2,218.2,3.7
4762,RM,268.2,218.2,3.7
4763,RM,293.2,218.2,3.7
4764,CH,245.4,163.7,5.5
4765,CH,270.4,163.7,5.5
4766,CH,295.4,163.7,5.5
4767,CH,245.4,188.7,5.5
4768,CH,270.4,188.7,5.5
4769,CH,295.4,188.7,5.5
4770,CH,245.4,213.7,5.5
4771,CH,270.4,213.7,5.5
4772,CH,295.4,213.7,5.5
4773,RM,242.9,162.5,2.7
4774,RM,267.9,162.5,2.7
4775,RM,292.9,162.5,2.7
4776,RM,242.9,187.5,2.7
4777,RM,267.9,187.5,2.7
4778,RM,292.9,187.5,2.7
4779,RM,242.9,212.5,2.7
4780,RM,267.9,212.5,2.7
4781,RM,292.9,212.5,2.7
4782,RM,245.4,159.4,5.1
4783,RM,270.4,159.4,5.1
4784,RM,295.4,159.4,5.1
4785,RM,245.4,184.4,5.1
4786,RM,270.4,184.4,5.1
4787,RM,295.4,184.4,5.1
4788,RM,245.4,209.4,5.1
4789,RM,270.4,209.4,5.1
4790,RM,295.4,209.4,5.1
4791,RM,245.1,164.0,5.0
4792,RM,270.1,164.0,5.0
4793,RM,295.1,164.0,5.0
4794,RM,245.1,189.0,5.0
4795,RM,270.1,189.0,5.0
4796,RM,295.1,189.0,5.0
4797,RM,245.1,214.0,5.0
4798,RM,270.1,214.0,5.0
4799,RM,295.1,214.0,5.0
4800,RM,248.1,157.6,6.2
4801,RM,273.1,157.6,6.2
4802,RM,298.1,157.6,6.2
4803,RM,248.1,182.6,6.2
4804,RM,273.1,182.6,6.2
4805,RM,298.1,182.6,6.2
4806,RM,248.1,207.6,6.2
4807,RM,273.1,207.6,6.2
4808,RM,298.1,207.6,6.2
4809,BB,246.0,157.6,4.6
4810,BB,271.0,157.6,4.6
4811,BB,296.0,157.6,4.6
4812,BB,246.0,182.6,4.6
4813,BB,271.0,182.6,4.6
4814,BB,296.0,182.6,4.6
4815,BB,246.0,207.6,4.6
4816,BB,271.0,207.6,4.6
4817,BB,296.0,207.6,4.6
4818,RM,248.7,158.5,3.5
4819,RM,273.7,158.5,3.5
4820,RM,298.7,158.5,3.5
4821,RM,248.7,183.5,3.5
4822,RM,273.7,183.5,3.5
4823,RM,298.7,183.5,3.5
4824,RM,248.7,208.5,3.5
4825,RM,273.7,208.5,3.5
4826,RM,298.7,208.5,3.5
4827,RM,249.3,153.0,5.6
4828,RM,274.3,153.0,5.6
4829,RM,299.3,153.0,5.6
4830,RM,249.3,178.0,5.6
4831,RM,274.3,178.0,5.6
4832,RM,299.3,178.0,5.6
4833,RM,249.3,203.0,5.6
4834,RM,274.3,203.0,5.6
4835,RM,299.3,203.0,5.6
4836,RM,249.6,157.9,3.6
4837,RM,274.6,157.9,3.6
4838,RM,299.6,157.9,3.6
4839,RM,249.6,182.9,3.6
4840,RM,274.6,182.9,3.6
4841,RM,299.6,182.9,3.6
4842,RM,249.6,207.9,3.6
4843,RM,274.6,207.9,3.6
4844,RM,299.6,207.9,3.6
4845,RM,248.6,156.0,5.0
4846,RM,273.6,156.0,5.0
4847,RM,298.6,156.0,5.0
4848,RM,248.6,181.0,5.0
4849,RM,273.6,181.0,5.0
4850,RM,298.6,181.0,5.0
4851,RM,248.6,206.0,5.0
4852,RM,273.6,206.0,5.0
4853,RM,298.6,206.0,5.0
4854,RM,249.0,153.0,3.4
4855,RM,274.0,153.0,3.4
4856,RM,299.0,153.0,3.4
4857,RM,249.0,178.0,3.4
4858,RM,274.0,178.0,3.4
4859,RM,299.0,178.0,3.4
4860,RM,249.0,203.0,3.4
4861,RM,274.0,203.0,3.4
4862,RM,299.0,203.0,3.4
4863,RM,242.8,155.4,4.3
4864,RM,267.8,155.4,4.3
4865,RM,292.8,155.4,4.3
4866,RM,242.8,180.4,4.3
4867,RM,267.8,180.4,4.3
4868,RM,292.8,180.4,4.3
4869,RM,242.8,205.4,4.3
4870,RM,267.8,205.4,4.3
4871,RM,292.8,205.4,4.3
4872,RM,242.6,155.4,3.5
4873,RM,267.6,155.4,3.5
4874,RM,292.6,155.4,3.5
4875,RM,242.6,180.4,3.5
4876,RM,267.6,180.4,3.5
4877,RM,292.6,180.4,3.5
4878,RM,242.6,205.4,3.5
4879,RM,267.6,205.4,3.5
4880,RM,292.6,205.4,3.5
4881,RM,239.3,151.8,6.6
4882,RM,264.3,151.8,6.6
4883,RM,289.3,151.8,6.6
4884,RM,239.3,176.8,6.6
4885,RM,264.3,176.8,6.6
4886,RM,289.3,176.8,6.6
4887,RM,239.3,201.8,6.6
4888,RM,264.3,201.8,6.6
4889,RM,289.3,201.8,6.6
4890,BB,240.2,156.0,4.3
4891,BB,265.2,156.0,4.3
4892,BB,290.2,156.0,4.3
4893,BB,240.2,181.0,4.3
4894,BB,265.2,181.0,4.3
4895,BB,290.2,181.0,4.3
4896,BB,240.2,206.0,4.3
4897,BB,265.2,206.0,4.3
4898,BB,290.2,206.0,4.3
4899,RM,249.9,161.7,5.1
4900,RM,274.9,161.7,5.1
4901,RM,299.9,161.7,5.1
4902,RM,249.9,186.7,5.1
4903,RM,274.9,186.7,5.1
4904,RM,299.9,186.7,5.1
4905,RM,249.9,211.7,5.1
4906,RM,274.9,211.7,5.1
4907,RM,299.9,211.7,5.1
4908,RM,236.5,150.3,2.8
4909,RM,261.5,150.3,2.8
4910,RM,286.5,150.3,2.8
4911,RM,236.5,175.3,2.8
4912,RM,261.5,175.3,2.8
4913,RM,286.5,175.3,2.8
4914,RM,236.5,200.3,2.8
4915,RM,261.5,200.3,2.8
4916,RM,286.5,200.3,2.8
4917,RM,237.6,150.6,4.0
4918,RM,262.6,150.6,4.0
4919,RM,287.6,150.6,4.0
4920,RM,237.6,175.6,4.0
4921,RM,262.6,175.6,4.0
4922,RM,287.6,175.6,4.0
4923,RM,237.6,200.6,4.0
4924,RM,262.6,200.6,4.0
4925,RM,287.6,200.6,4.0
4926,RM,232.6,156.0,4.4
4927,RM,257.6,156.0,4.4
4928,RM,282.6,156.0,4.4
4929,RM,232.6,181.0,4.4
4930,RM,257.6,181.0,4.4
4931,RM,282.6,181.0,4.4
4932,RM,232.6,206.0,4.4
4933,RM,257.6,206.0,4.4
4934,RM,282.6,206.0,4.4
4935,BB,232.9,156.7,3.9
4936,BB,257.9,156.7,3.9
4937,BB,282.9,156.7,3.9
4938,BB,232.9,181.7,3.9
4939,BB,257.9,181.7,3.9
4940,BB,282.9,181.7,3.9
4941,BB,232.9,206.7,3.9
4942,BB,257.9,206.7,3.9
4943,BB,282.9,206.7,3.9
4944,RM,231.2,157.3,11.4
4945,RM,256.2,157.3,11.4
4946,RM,281.2,157.3,11.4
4947,RM,231.2,182.3,11.4
4948,RM,256.2,182.3,11.4
4949,RM,281.2,182.3,11.4
4950,RM,231.2,207.3,11.4
4951,RM,256.2,207.3,11.4
4952,RM,281.2,207.3,11.4
4953,RM,230.4,156.0,3.2
4954,RM,255.4,156.0,3.2
4955,RM,280.4,156.0,3.2
4956,RM,230.4,181.0,3.2
4957,RM,255.4,181.0,3.2
4958,RM,280.4,181.0,3.2
4959,RM,230.4,206.0,3.2
4960,RM,255.4,206.0,3.2
4961,RM,280.4,206.0,3.2
4962,RM,229.8,159.4,12.8
4963,RM,254.8,159.4,12.8
4964,RM,279.8,159.4,12.8
4965,RM,229.8,184.4,12.8
4966,RM,254.8,184.4,12.8
4967,RM,279.8,184.4,12.8
4968,RM,229.8,209.4,12.8
4969,RM,254.8,209.4,12.8
4970,RM,279.8,209.4,12.8
4971,RM,227.4,160.9,5.4
4972,RM,252.4,160.9,5.4
4973,RM,277.4,160.9,5.4
4974,RM,227.4,185.9,5.4
4975,RM,252.4,185.9,5.4
4976,RM,277.4,185.9,5.4
4977,RM,227.4,210.9,5.4
4978,RM,252.4,210.9,5.4
4979,RM,277.4,210.9,5.4
4980,RM,233.2,171.6,3.8
4981,RM,258.2,171.6,3.8
4982,RM,283.2,171.6,3.8
4983,RM,233.2,196.6,3.8
4984,RM,258.2,196.6,3.8
4985,RM,283.2,196.6,3.8
4986,RM,233.2,221.6,3.8
4987,RM,258.2,221.6,3.8
4988,RM,283.2,221.6,3.8
4989,BB,226.5,168.9,29.9
4990,BB,251.5,168.9,29.9
4991,BB,276.5,168.9,29.9
4992,BB,226.5,193.9,29.9
4993,BB,251.5,193.9,29.9
4994,BB,276.5,193.9,29.9
4995,BB,226.5,218.9,29.9
4996,BB,251.5,218.9,29.9
4997,BB,276.5,218.9,29.9
4998,RM,230.4,173.7,10.4
4999,RM,255.4,173.7,10.4
5000,RM,280.4,173.7,10.4
5001,RM,230.4,198.7,10.4
5002,RM,255.4,198.7,10.4
5003,RM,280.4,198.7,10.4
5004,RM,230.4,223.7,10.4
5005,RM,255.4,223.7,10.4
5006,RM,280.4,223.7,10.4
5007,RM,231.6,171.6,5.6
5008,RM,256.6,171.6,5.6
5009,RM,281.6,171.6,5.6
5010,RM,231.6,196.6,5.6
5011,RM,256.6,196.6,5.6
5012,RM,281.6,196.6,5.6
5013,RM,231.6,221.6,5.6
5014,RM,256.6,221.6,5.6
5015,RM,281.6,221.6,5.6
5016,RM,232.2,167.0,5.7
5017,RM,257.2,167.0,5.7
5018,RM,282.2,167.0,5.7
5019,RM,232.2,192.0,5.7
5020,RM,257.2,192.0,5.7
5021,RM,282.2,192.0,5.7
5022,RM,232.2,217.0,5.7
5023,RM,257.2,217.0,5.7
5024,RM,282.2,217.0,5.7
5025,BG,237.1,171.6,28.8
5026,BG,262.1,171.6,28.8
5027,BG,287.1,171.6,28.8
5028,BG,237.1,196.6,28.8
5029,BG,262.1,196.6,28.8
5030,BG,287.1,196.6,28.8
5031,BG,237.1,221.6,28.8
5032,BG,262.1,221.6,28.8
5033,BG,287.1,221.6,28.8
5034,BG,239.0,170.7,24.9
5035,BG,264.0,170.7,24.9
5036,BG,289.0,170.7,24.9
5037,BG,239.0,195.7,24.9
5038,BG,264.0,195.7,24.9
5039,BG,289.0,195.7,24.9
5040,BG,239.0,220.7,24.9
5041,BG,264.0,220.7,24.9
5042,BG,289.0,220.7,24.9
5043,BG,238.3,167.3,7.9
5044,BG,263.3,167.3,7.9
5045,BG,288.3,167.3,7.9
5046,BG,238.3,192.3,7.9
5047,BG,263.3,192.3,7.9
5048,BG,288.3,192.3,7.9
5049,BG,238.3,217.3,7.9
5050,BG,263.3,217.3,7.9
5051,BG,288.3,217.3,7.9
5052,RM,238.0,168.2,5.1
5053,RM,263.0,168.2,5.1
5054,RM,288.0,168.2,5.1
5055,RM,238.0,193.2,5.1
5056,RM,263.0,193.2,5.1
5057,RM,288.0,193.2,5.1
5058,RM,238.0,218.2,5.1
5059,RM,263.0,218.2,5.1
5060,RM,288.0,218.2,5.1
5061,RM,242.9,162.8,5.9
5062,RM,267.9,162.8,5.9
5063,RM,292.9,162.8,5.9
5064,RM,242.9,187.8,5.9
5065,RM,267.9,187.8,5.9
5066,RM,292.9,187.8,5.9
5067,RM,242.9,212.8,5.9
5068,RM,267.9,212.8,5.9
5069,RM,292.9,212.8,5.9
5070,RM,242.8,162.6,4.3
5071,RM,267.8,162.6,4.3
5072,RM,292.8,162.6,4.3
5073,RM,242.8,187.6,4.3
5074,RM,267.8,187.6,4.3
5075,RM,292.8,187.6,4.3
5076,RM,242.8,212.6,4.3
5077,RM,267.8,212.6,4.3
5078,RM,292.8,212.6,4.3
5079,RM,238.0,156.7,2.5
5080,RM,263.0,156.7,2.5
5081,RM,288.0,156.7,2.5
5082,RM,238.0,181.7,2.5
5083,RM,263.0,181.7,2.5
5084,RM,288.0,181.7,2.5
5085,RM,238.0,206.7,2.5
5086,RM,263.0,206.7,2.5
5087,RM,288.0,206.7,2.5
5088,RM,237.1,156.7,4.1
5089,RM,262.1,156.7,4.1
5090,RM,287.1,156.7,4.1
5091,RM,237.1,181.7,4.1
5092,RM,262.1,181.7,4.1
5093,RM,287.1,181.7,4.1
5094,RM,237.1,206.7,4.1
5095,RM,262.1,206.7,4.1
5096,RM,287.1,206.7,4.1
5097,RM,235.6,157.3,3.3
5098,RM,260.6,157.3,3.3
5099,RM,285.6,157.3,3.3
5100,RM,235.6,182.3,3.3
5101,RM,260.6,182.3,3.3
5102,RM,285.6,182.3,3.3
5103,RM,235.6,207.3,3.3
5104,RM,260.6,207.3,3.3
5105,RM,285.6,207.3,3.3
5106,RM,236.5,157.6,3.8
5107,RM,261.5,157.6,3.8
5108,RM,286.5,157.6,3.8
5109,RM,236.5,182.6,3.8
5110,RM,261.5,182.6,3.8
5111,RM,286.5,182.6,3.8
5112,RM,236.5,207.6,3.8
5113,RM,261.5,207.6,3.8
5114,RM,286.5,207.6,3.8
5115,RM,236.4,157.7,4.8
5116,RM,261.4,157.7,4.8
5117,RM,286.4,157.7,4.8
5118,RM,236.4,182.7,4.8
5119,RM,261.4,182.7,4.8
5120,RM,286.4,182.7,4.8
5121,RM,236.4,207.7,4.8
5122,RM,261.4,207.7,4.8
5123,RM,286.4,207.7,4.8
